Ticker,Sector,P/E,FreeCashFlow,SharpeRatio,FreeCashFlow_Pos,FreeCashFlow_Log,P/E_Pos,FreeCashFlow_Score,P/E_Score_raw,P/E_Score,SharpeRatio_Score,FinalScore,Rank
GILD,Health Care,22.636904,8835000320.0,0.7926973837742017,8835000320.0,22.90198697905084,22.636904,0.699298631273076,0.0383072100901547,0.9616927899098452,0.5076171325433656,0.7205124292451937,24
GE,Industrials,42.897438,5185500160.0,1.2614945102927495,5185500160.0,22.36913213704218,42.897438,0.6317999234279943,0.0829169445839324,0.9170830554160676,0.6405910650037117,0.7200222054971315,25
ABBV,Health Care,106.444984,20039749632.0,0.9253434258635516,20039749632.0,23.72098361972176,106.444984,0.803043986699258,0.2228362159511689,0.777163784048831,0.5452420769898277,0.7179393529913008,26
CEG,Utilities,34.468746,3516250112.0,1.391795726895076,3516250112.0,21.98066094990485,34.468746,0.5825908310080575,0.0643586127921925,0.9356413872078077,0.6775509015638301,0.7169940190347143,27
MO,Consumer Staples,12.551257,7045499904.0,0.8016037561016386,7045499904.0,22.67565493861565,12.551257,0.6706283085718185,0.0161005873590873,0.9838994126409126,0.5101434179776012,0.7164641726142815,28
AIG,Financials,14.388786,13437875200.0,0.41329984525039,13437875200.0,23.321343064379366,14.388786,0.7524200288002995,0.0201464669402778,0.979853533059722,0.4000013221864503,0.7149244680939715,29
PM,Consumer Staples,24.105028,7828749824.0,0.8048832917957879,7828749824.0,22.78106866945039,24.105028,0.6839814585472459,0.041539732088042,0.958460267911958,0.5110736556715343,0.714452760493946,30
HIG,Financials,11.893732,6151625216.0,0.8390369094350254,6151625216.0,22.53998214678037,11.893732,0.6534421306174342,0.0146528458694986,0.9853471541305012,0.5207613021785927,0.7132093891397019,31
UNH,Health Care,14.575325,27210000384.0,-0.1005554833722659,27210000384.0,24.026850403890776,14.575325,0.8417892716746429,0.0205571893458538,0.979442810654146,0.2542466664996805,0.7068225518160051,32
TMUS,Communication Services,22.468866,5070750208.0,0.9542566710734708,5070750208.0,22.346754613819957,22.468866,0.6289652791999721,0.0379372232692316,0.9620627767307685,0.5534432960209795,0.7062379335055131,33
AMGN,Health Care,23.317812,10421999616.0,0.5114592509487514,10421999616.0,23.06718475668425,23.317812,0.7202248491659283,0.0398064363738593,0.9601935636261408,0.4278441596215154,0.7045012566406682,34
BKNG,Consumer Discretionary,37.879635,7844125184.0,0.7848662015450079,7844125184.0,22.78303070448513,37.879635,0.6842299968341323,0.0718687234673477,0.9281312765326524,0.5053958239262184,0.703750128871314,35
VZ,Communication Services,10.111628,17947250688.0,0.0731291159100799,17947250688.0,23.61070277519153,10.111628,0.789074301300896,0.0107290013015174,0.9892709986984826,0.3035121650872858,0.7034646696560889,36
NEM,Materials,14.804348,9163750400.0,0.5050950335069188,9163750400.0,22.938521364261447,14.804348,0.7039265779467607,0.0210614532128856,0.9789385467871144,0.4260389544007456,0.7030638815350623,37
CSCO,Information Technology,26.74902,12958874624.0,0.3786264656617201,12958874624.0,23.285046689609462,26.74902,0.7478222317957837,0.047361285514209,0.952638714485791,0.3901662456154053,0.7019703807486725,38
VST,Utilities,33.913322,1735374976.0,1.5688040447403255,1735374976.0,21.274489352065626,33.913322,0.4931374440568132,0.0631356777416419,0.936864322258358,0.7277591702809858,0.6966420253845285,39
MRK,Health Care,12.559322,15555000320.0,0.067234857591954,15555000320.0,23.467647987932462,12.559322,0.7709530184865356,0.0161183449122047,0.9838816550877952,0.3018402633985554,0.6940977829405195,40
AFL,Financials,24.333334,4043249920.0,0.9561922602538516,4043249920.0,22.120314641425423,24.333334,0.6002812843553527,0.0420424172612628,0.9579575827387372,0.5539923243540974,0.6936974858699915,41
WRB,Financials,16.679544,3641584384.0,0.9500349024487652,3641584384.0,22.015684694496688,16.679544,0.5870274192070758,0.0251902681633599,0.97480973183664,0.552245794704933,0.6929276256453023,42
CAH,Health Care,23.1938,2071124992.0,1.3247364557903942,2071124992.0,21.45135777147393,23.1938,0.5155420256191383,0.0395333861968974,0.9604666138031026,0.6585295925960558,0.6919156721674029,43
ANET,Information Technology,58.901577,3328752384.0,1.3015718925943829,3328752384.0,21.925863411577325,58.901577,0.5756494226945734,0.1181549295053324,0.8818450704946675,0.6519589826506087,0.6904009850214122,44
JNJ,Health Care,18.864025,11079499776.0,0.2611790985012093,11079499776.0,23.128362370766272,18.864025,0.7279744454424966,0.0300000682119027,0.9699999317880972,0.3568523932365996,0.6892454756844077,45
UBER,Industrials,16.781942,5608500224.0,0.6461593216331138,5608500224.0,22.44754918116723,16.781942,0.6417333025289872,0.025415728538328,0.974584271461672,0.4660517276469512,0.6888841207441817,46
PG,Consumer Staples,23.969276,11380124672.0,0.2398269973360038,11380124672.0,23.15513422103274,23.969276,0.7313657354471,0.041240832726505,0.958759167273495,0.3507958867061225,0.6854128103727253,47
CAT,Industrials,23.754583,4527875072.0,0.7754749129709673,4527875072.0,22.233518587581525,23.754583,0.6146212499258953,0.0407681207176471,0.9592318792823528,0.5027319923839176,0.6844376614702393,48
HD,Consumer Discretionary,28.239809,11005500416.0,0.2595364280091445,11005500416.0,23.121661022676577,28.239809,0.7271255607158993,0.0506437114105967,0.9493562885894032,0.3563864510566878,0.6825730461801871,49
COP,Energy,12.321715,7256875008.0,0.3792568954676373,7256875008.0,22.70521513358575,12.321715,0.6743728085872617,0.0155951807555313,0.9844048192444688,0.390345066528954,0.6821740891669315,50
TJX,Consumer Discretionary,31.840548,3101874944.0,1.034667923031544,3101874944.0,21.855272586574767,31.840548,0.5667074199243076,0.0585718346659556,0.9414281653340444,0.5762518837491759,0.6819869826946892,51
BMY,Health Care,18.080322,16190499840.0,-0.0648857217346222,16190499840.0,23.507690477599777,18.080322,0.7760253498202534,0.0282745074368522,0.9717254925631478,0.2643643660472545,0.6812370975112221,52
COST,Consumer Staples,54.04318,5910374912.0,0.7822010068602775,5910374912.0,22.49997510340821,54.04318,0.6483742893979693,0.1074576892334143,0.8925423107665856,0.5046398435714903,0.6785043620606105,53
L,Financials,15.347619,3393625088.0,0.8045292662337964,3393625088.0,21.94516453478131,15.347619,0.5780943678719815,0.0222576297336115,0.9777423702663884,0.5109732366021618,0.6778524292093576,54
PH,Industrials,27.854036,3011249920.0,0.9701272602957324,3011249920.0,21.8256210856584,27.854036,0.562951353844515,0.0497943146915927,0.9502056853084072,0.5579449760441045,0.6776257399435596,55
WBD,Communication Services,62.35484,18288625664.0,0.157622397124096,18288625664.0,23.62954515519187,62.35484,0.7914611357677737,0.1257583394434508,0.8742416605565492,0.3274786171706073,0.6771005376252563,56
HCA,Health Care,16.889168,5593999872.0,0.484450799913884,5593999872.0,22.444960409023285,16.889168,0.6414053731177372,0.0256518192253173,0.9743481807746828,0.4201832339446877,0.674921573662906,57
AMP,Financials,15.245094,4572125184.0,0.5881803272815341,4572125184.0,22.24324396330028,15.245094,0.6158531994974697,0.0220318897294747,0.9779681102705252,0.4496060319655792,0.6746135224698193,58
GD,Industrials,21.77957,3491124992.0,0.7803917272124705,3491124992.0,21.9734898687824,21.77957,0.5816824434483372,0.0364195282495631,0.9635804717504368,0.5041266428369294,0.6729851117555449,59
LRCX,Information Technology,30.583132,4422444032.0,0.6835504635192542,4422444032.0,22.209958328858782,30.583132,0.6116367841860586,0.0558032504860802,0.9441967495139196,0.476657695334311,0.6709110471288926,60
BSX,Health Care,58.232147,2937874944.0,1.0855934987380826,2937874944.0,21.80095234912235,58.232147,0.5598264730907297,0.1166809755334297,0.8833190244665703,0.5906968828360839,0.6661353614270882,61
CRM,Information Technology,35.966522,13898874880.0,-0.0168725397085727,13898874880.0,23.35507372999398,35.966522,0.7566928178682534,0.06765642269647,0.93234357730353,0.2779832669806961,0.6657751804325692,62
EG,Financials,17.513317,5383374848.0,0.3953915844722609,5383374848.0,22.406581309805777,17.513317,0.6365437496488114,0.0270260732886385,0.9729739267113614,0.3949216582455089,0.6649861753465857,63
ALL,Financials,9.691439,2785499904.0,0.7232248267792872,2785499904.0,21.74769319331996,9.691439,0.5530799374225355,0.0098038272795886,0.9901961727204114,0.4879112969502718,0.6646642158702192,64
KLAC,Information Technology,34.36875,2753067008.0,0.920455192061736,2753067008.0,21.73598140316664,34.36875,0.5515963613346803,0.0641384411515812,0.9358615588484188,0.543855533355825,0.6645536721951453,65
RCL,Consumer Discretionary,24.449406,2445750016.0,0.8936211036351749,2445750016.0,21.617617668252645,24.449406,0.5366027861007662,0.0422979851106671,0.9577020148893328,0.5362440654943058,0.662824938555398,66
WDC,Information Technology,23.961798,3199500032.0,0.7220267993931762,3199500032.0,21.8862603948579,23.961798,0.5706327610363033,0.0412243676326163,0.9587756323673836,0.4875714774340784,0.6621572373549598,67
LOW,Consumer Discretionary,21.737707,6854249984.0,0.2482734306529498,6854249984.0,22.648134732596272,21.737707,0.6671422215561951,0.0363273541086884,0.9636726458913116,0.3531917108054708,0.6619161956315127,68
QCOM,Information Technology,16.105213,5465999872.0,0.3328682838285432,5465999872.0,22.421812901217745,16.105213,0.6384731920741754,0.0239257035955383,0.9760742964044616,0.3771869736949911,0.661367657859506,69
MCD,Consumer Discretionary,25.910883,5428375040.0,0.4033776671824255,5428375040.0,22.4149056703052,25.910883,0.6375982274034464,0.0455158717141871,0.9544841282858127,0.3971869042610093,0.6605406007254252,70
APH,Information Technology,49.18254,1797137536.0,1.2415685637638465,1797137536.0,21.309460978825147,49.18254,0.4975674302958612,0.0967555103140514,0.9032444896859486,0.6349390861026891,0.6604820448549358,71
ELV,Health Care,13.315365,12048000000.0,-0.1854945927717924,12048000000.0,23.21216450808695,13.315365,0.7385899743593004,0.0177830037753857,0.9822169962246144,0.2301537556057659,0.6591472152928343,72
VRTX,Health Care,27.248932,2914625024.0,0.762781355544625,2914625024.0,21.793007012110863,27.248932,0.5588200076532618,0.0484619939945606,0.9515380060054394,0.499131474905436,0.6587288473345674,73
BLK,Financials,27.625092,5920249856.0,0.3320615578231282,5920249856.0,22.50164449052602,27.625092,0.648585756883036,0.0492902247671148,0.9507097752328852,0.3769581465045287,0.6577346792744386,74
CI,Health Care,15.927591,4468125184.0,0.4066422897465487,4468125184.0,22.220234735889782,15.927591,0.6129385349466745,0.0235346146804952,0.9764653853195048,0.3981129118574595,0.6575489031317591,75
PFE,Health Care,12.714286,16017999872.0,-0.3888334223449238,16017999872.0,23.49697891891932,12.714286,0.7746684767791603,0.0164595453413787,0.9835404546586212,0.1724768581575611,0.6566725845565189,76
MPC,Energy,26.956396,1676625024.0,1.043787510146021,1676625024.0,21.24004869609744,26.956396,0.4887747178658935,0.0478178869196991,0.9521821130803008,0.5788386473883484,0.6548161152869522,77
TT,Industrials,32.039402,2353625088.0,0.8698287558168623,2353625088.0,21.57922256759488,32.039402,0.5317391356697935,0.0590096722936818,0.9409903277063182,0.529495384939541,0.653841368061675,78
LMT,Industrials,26.524958,3821625088.0,0.5333206611753887,3821625088.0,22.063941585069763,26.524958,0.5931402993040745,0.046867944799194,0.953132055200806,0.4340451312626028,0.6534092756606524,79
AZO,Consumer Discretionary,28.011366,1520323840.0,1.0857434098470409,1520323840.0,21.14218920240144,28.011366,0.4763784912501159,0.0501407245901623,0.9498592754098376,0.5907394050030301,0.6527310006239067,80
EOG,Energy,11.251212,3611000064.0,0.4357301733630895,3611000064.0,22.007250597242287,11.251212,0.5859590406888928,0.0132381424561068,0.9867618575438932,0.406363666933893,0.6523212736188929,81
ETN,Industrials,37.752014,2308250112.0,0.9033023337157846,2308250112.0,21.559755547571847,37.752014,0.5292731757243128,0.0715877269780237,0.9284122730219764,0.5389901387145758,0.6519299938106907,82
LIN,Materials,34.0206,3551624960.0,0.6057818356727037,3551624960.0,21.99067107119776,34.0206,0.5838588503622536,0.063371882922464,0.936628117077536,0.4545986858356856,0.6509115810188679,83
KR,Consumer Staples,16.64467,2607624960.0,0.6533092437036224,2607624960.0,21.681705667372587,16.64467,0.5447210516919466,0.025113482433984,0.974886517566016,0.4680797973613737,0.6507783151549955,84
RTX,Industrials,34.701756,2800750080.0,0.7490949020680204,2800750080.0,21.75315310432393,34.701756,0.5537715646888434,0.0648716552536792,0.9351283447463208,0.4952493232511902,0.6506219262747907,85
ABT,Health Care,17.069008,5919750144.0,0.1610782265258261,5919750144.0,22.501560079715173,17.069008,0.6485750642511763,0.0260477917426933,0.9739522082573068,0.3284588604346239,0.6501533463080497,86
OXY,Energy,27.117645,4515250176.0,0.3746002949933771,4515250176.0,22.230726432468533,27.117645,0.6142675572363073,0.0481729256900192,0.9518270743099808,0.3890242255042713,0.6479624128387985,87
SMCI,Information Technology,27.267859,1449158144.0,1.0484570618110507,1449158144.0,21.094248635116283,27.267859,0.4703056810023756,0.0485036675479213,0.9514963324520788,0.5801631620080028,0.6476201207389747,88
UAL,Industrials,10.662989,2323624960.0,0.6322505675948702,2323624960.0,21.566394286407466,10.662989,0.5301141295034617,0.0119429904204727,0.9880570095795272,0.4621065206150225,0.6470947108597496,89
FI,Financials,22.040134,4373499904.0,0.3334987521761036,4373499904.0,22.19882941910245,22.040134,0.6102270437294544,0.0369932392316447,0.9630067607683552,0.3773658055408462,0.6462025873845422,90
URI,Industrials,24.391712,2309625088.0,0.719799770298848,2309625088.0,21.560351049173985,24.391712,0.529348610130637,0.0421709542030965,0.9578290457969034,0.4869397824009291,0.6451700925116046,91
FOXA,Communication Services,12.346232,2585125120.0,0.5463239258852679,2585125120.0,21.67303974644336,12.346232,0.5436233072052767,0.0156491623959256,0.9843508376040744,0.4377334969659858,0.6440746232531287,92
ORLY,Consumer Discretionary,37.11786,1294162048.0,1.1506004654846644,1294162048.0,20.981129256250824,37.11786,0.4559764278855714,0.0701914438608972,0.9298085561391028,0.6091360573033147,0.6440739551869538,93
NRG,Utilities,70.84483,2119500032.0,1.1074957770802047,2119500032.0,21.474446064326678,70.84483,0.51846670568404,0.1444516374461011,0.8555483625538989,0.5969094466856574,0.6431240250454828,94
DELL,Information Technology,19.261314,1766000000.0,0.8132662549835542,1766000000.0,21.29198293969443,19.261314,0.4953534219694249,0.0308748209112786,0.9691251790887212,0.5134514765191702,0.6429143654701375,95
FOX,Communication Services,11.10998,2585125120.0,0.521424465121944,2585125120.0,21.67303974644336,11.10998,0.5436233072052767,0.0129271772060287,0.9870728227939712,0.4306707847040106,0.6427724051315052,96
COR,Health Care,29.77618,1288606848.0,1.0784039676449435,1288606848.0,20.97682750972531,29.77618,0.4554315096281813,0.0540264999587139,0.945973500041286,0.5886575780538633,0.6425619272798173,97
NOC,Industrials,21.14502,2474125056.0,0.6197694254841016,2474125056.0,21.62915265814362,21.14502,0.5380639662407681,0.0350223732178633,0.9649776267821368,0.4585662545720316,0.6422887509025578,98
MMC,Financials,23.651443,4343499776.0,0.287236884350212,4343499776.0,22.191946260323164,23.651443,0.6093551283655199,0.0405410266037561,0.959458973396244,0.3642436634887955,0.6408528424117197,99
TDG,Industrials,42.5501,1632249984.0,0.9926364528114414,1632249984.0,21.21322525884125,42.5501,0.4853768931451286,0.0821521742200516,0.9178478257799484,0.5643296906168,0.6388040121770759,100
CVS,Health Care,20.869081,5829250048.0,0.0660387587466803,5829250048.0,22.48615419249926,20.869081,0.6466235431270345,0.034414809491928,0.965585190508072,0.3015009909114383,0.6387752716766669,101
MET,Financials,13.43973,3001125120.0,0.4006291221831093,3001125120.0,21.82225309563781,13.43973,0.5625247180020628,0.0180568311893284,0.9819431688106716,0.3964072816557738,0.6385150223407587,102
JBL,Information Technology,42.731426,1401750016.0,1.0802098687969703,1401750016.0,21.060987305095757,42.731426,0.4660923444225081,0.0825514186188823,0.9174485813811176,0.5891698204807804,0.6384224583275727,103
ADP,Industrials,29.229229,3516012544.0,0.4215179496788324,3516012544.0,21.980593384737947,29.229229,0.5825822722766703,0.0528222207975079,0.947177779202492,0.4023323809779903,0.6378859569648128,104
CME,Financials,25.317522,2922299904.0,0.4990940896412238,2922299904.0,21.79563678190065,25.317522,0.559153130389037,0.0442094068071436,0.9557905931928564,0.4243367914412129,0.6376994675458355,105
MSI,Information Technology,38.31134,2032499968.0,0.8097047211211162,2032499968.0,21.43253238413409,38.31134,0.5131573436758675,0.0728192534696486,0.9271807465303512,0.5124412502688599,0.6371495365101103,106
PEP,Consumer Staples,25.821493,7594375168.0,-0.0729898897441242,7594375168.0,22.750673700880466,25.821493,0.680131214650187,0.0453190524118727,0.9546809475881272,0.2620656252304202,0.637076457705639,107
FDX,Industrials,13.584409,4405250048.0,0.1537578923866725,4405250048.0,22.206062859536207,13.584409,0.6111433305754415,0.0183753860594431,0.9816246139405568,0.3263824534723289,0.6368594524540423,108
AMAT,Information Technology,22.684965,3332375040.0,0.3781474800933526,3332375040.0,21.92695111223984,22.684965,0.5757872057894311,0.0384130310151859,0.961586968984814,0.3900303817395097,0.6358000875330696,109
ACN,Information Technology,19.084394,9149394944.0,-0.2622340588608378,9149394944.0,22.936953587817897,19.084394,0.7037279818643254,0.0304852776629793,0.9695147223370206,0.2083866670219497,0.6348616095534212,110
RSG,Industrials,33.571007,1870850048.0,0.7938911990698655,1870850048.0,21.349658736184264,33.571007,0.5026594299665078,0.0623819670416555,0.9376180329583444,0.5079557573034502,0.6347359090651415,111
DIS,Communication Services,17.83072,7444250112.0,-0.1525211302583603,7444250112.0,22.73070777443656,17.83072,0.6776020563698317,0.0277249326354617,0.9722750673645384,0.2395066520490665,0.6345753383720142,112
ICE,Financials,32.585415,3975624960.0,0.3149983302121501,3975624960.0,22.103447795587563,32.585415,0.5981446981601591,0.0602118861622872,0.9397881138377128,0.3721181755500397,0.6328297660803894,113
HWM,Industrials,55.622803,703124992.0,1.52482101447934,703124992.0,20.371045233401503,55.622803,0.378694812006796,0.1109357102288266,0.8890642897711734,0.7152834186936,0.6327822373421504,114
CTVA,Materials,32.654377,2477374976.0,0.5866754920186372,2477374976.0,21.630465359524766,32.654377,0.5382302510148348,0.0603637270027191,0.9396362729972808,0.4491791866389056,0.6319367382967899,115
VLO,Energy,65.309235,2656250112.0,0.7779846727343542,2656250112.0,21.700181233178174,65.309235,0.5470614204383075,0.1322633395850929,0.867736660414907,0.5034438837467055,0.6301787314238068,116
EQT,Energy,25.889473,1706654208.0,0.720886449301038,1706654208.0,21.257800687889013,25.889473,0.4910234287964183,0.0454687310803069,0.9545312689196932,0.4872480180364936,0.6289431576054234,117
DHI,Consumer Discretionary,13.528939,1818237440.0,0.5872232087479591,1818237440.0,21.32113342978409,13.528939,0.499046023141417,0.0182532519650323,0.9817467480349676,0.4493345460539966,0.6289427974832561,118
EMR,Industrials,34.020565,3172750080.0,0.4095807892544624,3172750080.0,21.87786458218445,34.020565,0.5695692321686086,0.0633718058593073,0.9366281941406926,0.3989464149081329,0.6285000755820911,119
ADBE,Information Technology,22.82595,8456625152.0,-0.2690038612652776,8456625152.0,22.85821601289045,22.82595,0.6937539999325416,0.0387234524195578,0.961276547580442,0.2064664179487885,0.6278244896317858,120
F,Consumer Discretionary,14.897436,4231875072.0,0.0773615680262782,4231875072.0,22.16591101145422,14.897436,0.6060571464039517,0.0212664147881608,0.9787335852118392,0.3047126967672058,0.6274567431552942,121
UNP,Industrials,19.150173,4991499776.0,0.0120154974986743,4991499776.0,22.331002258064803,19.150173,0.6269698696152893,0.0306301101597568,0.9693698898402432,0.2861773357819187,0.6274521155327643,122
SYK,Health Care,49.97745,3489499904.0,0.4563046073330873,3489499904.0,21.973024269196948,49.97745,0.5816234642143814,0.0985057467118901,0.9014942532881098,0.4121995887823347,0.626757538306886,123
JCI,Industrials,36.23,2771124992.0,0.4798400712663851,2771124992.0,21.74251920935234,36.23,0.5524245295990675,0.0682365497368013,0.9317634502631986,0.4188754044272189,0.6261614682467522,124
WAB,Industrials,28.080359,1348875008.0,0.8374227978893563,1348875008.0,21.0225367553204,28.080359,0.46122167004525,0.0502926336865331,0.9497073663134667,0.520303460721135,0.6254919161284805,125
SLB,Energy,11.791096,3010500096.0,0.2307230104552091,3010500096.0,21.82537204708934,11.791096,0.5629198072012455,0.0144268614650647,0.9855731385349352,0.3482135480608391,0.6253039288592305,126
HLT,Consumer Discretionary,41.32461,2054000000.0,0.681346432826978,2054000000.0,21.443054948939636,41.32461,0.5144902761587796,0.0794538848499501,0.92054611515005,0.4760325237796308,0.6247697021424161,127
SPGI,Financials,38.92249,4926624768.0,0.1406855721571255,4926624768.0,22.31791995949968,38.92249,0.6253126861214494,0.0741648862765565,0.9258351137234436,0.3226745002256594,0.6246779586333107,128
HON,Industrials,23.819113,4571874816.0,0.0590306889910865,4571874816.0,22.24318920214542,23.819113,0.6158462626979856,0.0409102031606313,0.9590897968393688,0.2995131574934345,0.6239193913790352,129
CBOE,Financials,27.322392,1037699968.0,0.9442418476955452,1037699968.0,20.760272532701748,27.322392,0.4279996839711023,0.0486237385515359,0.951376261448464,0.5506025993269782,0.6217935318210736,130
INTU,Information Technology,50.249817,5013875200.0,0.1745143802209026,5013875200.0,22.33547494626505,50.249817,0.6275364416914154,0.0991054455922289,0.900894554407771,0.3322700147547117,0.6209639474253109,131
MDLZ,Consumer Staples,23.336996,3486749952.0,0.1745464758395714,3486749952.0,21.972235893723475,23.336996,0.5815235977562752,0.0398486757909708,0.9601513242090292,0.332279118651446,0.6203385719606526,132
LHX,Industrials,31.760628,2885874944.0,0.3421726448124662,2885874944.0,21.783093964758415,31.760628,0.5575642850167276,0.0583958664520506,0.9416041335479494,0.3798261482954223,0.6194547985597025,133
PLD,Real Estate,30.595688,5036831232.0,-0.0070345075275622,5036831232.0,22.340042997689004,30.595688,0.6281150937823383,0.0558308963431096,0.9441691036568904,0.2807738169921596,0.6187289137076503,134
DE,Industrials,24.510962,2331249920.0,0.3938357168445809,2331249920.0,21.569670407469,24.510962,0.5305291279626374,0.0424335193871328,0.9575664806128672,0.3944803376291118,0.6178256966576486,135
CCL,Consumer Discretionary,15.979058,2056000000.0,0.3944114080882843,2056000000.0,21.44402818502571,15.979058,0.5146135595993334,0.0236479349515794,0.9763520650484204,0.3946436319929803,0.6171441329521536,136
GWW,Industrials,25.059883,1113874944.0,0.8253477951894767,1113874944.0,20.831110714519983,25.059883,0.4369730203506714,0.043642136103161,0.9563578638968387,0.51687839579935,0.6167600860491251,137
ADI,Information Technology,62.424934,3380657152.0,0.4420118438861075,3380657152.0,21.941335951507945,62.424934,0.5776093869663841,0.1259126727265522,0.8740873272734477,0.4081454577867277,0.6157135903046063,138
CTAS,Industrials,45.484093,1556821248.0,0.7622220128369965,1556821248.0,21.165911918454974,45.484093,0.4793835360652352,0.0886122531467275,0.9113877468532724,0.4989728177908357,0.6148615838193265,139
PHM,Consumer Discretionary,9.872754,800167616.0,0.8810670225313352,800167616.0,20.50033178493569,9.872754,0.3950720211120149,0.01020304745857,0.98979695254143,0.532683110363883,0.6147728273163999,140
GL,Financials,11.625099,1342722432.0,0.5778570102765417,1342722432.0,21.01796505628402,11.625099,0.4606425558976729,0.0140613685270818,0.9859386314729182,0.4466778312993698,0.6140419611907555,141
SPG,Real Estate,27.931995,2046775552.0,0.4496789952148187,2046775552.0,21.43953149081372,27.931995,0.5140439465922714,0.0499659651669159,0.950034034833084,0.4103202391692815,0.6137238608376183,142
