Ticker,Sector,P/E,FreeCashFlow,SharpeRatio,FreeCashFlow_Pos,FreeCashFlow_Log,P/E_Pos,FreeCashFlow_Score,P/E_Score_raw,P/E_Score,SharpeRatio_Score,FinalScore,Rank
AON,,29.597305,3132000000.0,0.16727316085768706,3132000000.0,21.864937615394254,29.597305,0.5679317251293455,0.053632652182659564,0.9463673478173404,0.330216048635752,0.6101477089876659,148
ITW,,22.990341,2327000064.0,0.27535521241591543,2327000064.0,21.567845749199527,22.990341,0.530297991702368,0.0390854092595487,0.9609145907404513,0.36087343668505967,0.6086556049086005,149
GDDY,,25.85,1225512448.0,0.6743343237555974,1225512448.0,20.92662491918358,25.85,0.44907216046796966,0.04538181925213536,0.9546181807478646,0.4740435446129134,0.6082273817954214,150
MAR,,30.204721,1501874944.0,0.5867943516529308,1501874944.0,21.129980127834116,30.204721,0.4748319222930393,0.05497006345164549,0.9450299365483545,0.44921290107973466,0.6082056202056425,151
MDT,,26.265194,4464875008.0,-0.1045777219584083,4464875008.0,22.21950705737801,26.265194,0.6128463571988171,0.046295995260695125,0.9537040047393048,0.25310576172053845,0.6071814728174798,152
BKR,,15.470589,1096875008.0,0.6261453571967626,1096875008.0,20.815731072823635,15.470589,0.4350248238442634,0.02252838563030707,0.9774716143696929,0.4603747825364145,0.6053638486095376,153
VLTO,,29.860336,777124992.0,0.9374262512689867,777124992.0,20.471111761546215,29.860336,0.39137061189790756,0.054211795016389064,0.9457882049836109,0.5486693608158281,0.6048855144989947,154
MU,,29.320719,1219874944.0,0.6620064669505513,1219874944.0,20.92201418633931,29.320719,0.44848810176253695,0.05302366388922683,0.9469763361107731,0.4705467578250999,0.6046521688857767,155
PFG,,16.47379,1637699968.0,0.38142088414059366,1637699968.0,21.21655863649111,16.47379,0.4857991445096415,0.024737238084733604,0.9752627619152664,0.39095888019666913,0.6041861504374373,156
TMO,,27.705372,5182750208.0,-0.21837697148272223,5182750208.0,22.368601680703577,27.705372,0.6317327285475107,0.04946698563063205,0.950533014369368,0.2208266950106757,0.6041010042330174,157
PWR,,60.24496,949285632.0,1.039867766539907,949285632.0,20.67122029442801,60.24496,0.41671910520873096,0.12111279621079313,0.8788872037892068,0.5777268152288553,0.603671847788911,158
CINF,,13.52773,1503750016.0,0.3996251870923588,1503750016.0,21.13122783655823,13.52773,0.4749899742051273,0.018250589983418077,0.9817494100165819,0.39612251626494593,0.6033575675665093,159
KO,,23.556738,1707124992.0,0.4006263403387383,1707124992.0,21.2580765018624,23.556738,0.4910583671798985,0.04033250471063958,0.9596674952893605,0.39640649258782823,0.603245543235116,160
CARR,,34.706898,2508999936.0,0.24944384941847295,2508999936.0,21.64315007922109,34.706898,0.5398370717122905,0.06488297693230659,0.9351170230676934,0.3535236991583705,0.6025270453527354,161
OMC,,10.731045,1729062528.0,0.284946600970886,1729062528.0,21.2708452078288,10.731045,0.49267582673105265,0.012092836426047351,0.9879071635739527,0.3635940264279645,0.6025206876929963,162
APA,,8.124567,2051250048.0,0.1534704415471801,2051250048.0,21.44171522425645,8.124567,0.5143205682423756,0.0063538814930790225,0.993646118506921,0.3263009182700973,0.6017123383300557,163
NVR,,17.123304,1189820416.0,0.5457867474826454,1189820416.0,20.897068222597742,17.123304,0.445328103605893,0.026167340918646642,0.9738326590813533,0.43758112673889005,0.6015553771884302,164
PANW,,130.11874,3386425088.0,0.791708272366376,3386425088.0,21.9430406558962,130.11874,0.5778253282216637,0.2749611979299498,0.7250388020700502,0.5073365718784214,0.6008427434732069,165
REGN,,14.926626,2850962432.0,-0.006297302366358641,2850962432.0,21.770922470010053,14.926626,0.5560224764353119,0.021330685460882178,0.9786693145391179,0.2809829246503983,0.6003046623309797,166
FCX,,34.045452,2174874880.0,0.29157821410296536,2174874880.0,21.500236973855365,34.045452,0.5217337362711577,0.06342660216735856,0.9365733978326415,0.36547507822381714,0.5993080373254006,167
OKE,,13.947369,1448999936.0,0.37545926151935627,1448999936.0,21.094139456806694,13.947369,0.47029185097918536,0.019174553012883854,0.9808254469871162,0.3892678706768846,0.5991447356908743,168
NTAP,,22.19149,1428375040.0,0.4417408524557971,1428375040.0,21.079803300135097,22.19149,0.46847583660808634,0.03732649555026104,0.962673504449739,0.4080685912828328,0.5986129633630061,169
WMB,,30.358585,580875008.0,1.0341775365744603,580875008.0,20.180046160863284,30.358585,0.3545002479725457,0.05530884189589334,0.9446911581041066,0.5761127860202544,0.5980412824263266,170
EXPE,,27.392857,1759000064.0,0.3467732329739203,1759000064.0,21.288011339654645,27.392857,0.49485032459725403,0.04877888870409878,0.9512211112959013,0.3811311014720814,0.5976457936692965,171
NDAQ,,34.45,1904000000.0,0.3503143072606252,1904000000.0,21.367222773840794,34.45,0.5048843320465735,0.06431733776544245,0.9356826622345575,0.3821355243799909,0.5972991888029939,172
WM,,32.15453,1450375040.0,0.48895509599741754,1450375040.0,21.095088008900536,32.15453,0.4704120076064888,0.059263161639658606,0.9407368383603414,0.4214608739499523,0.5968241167356836,173
SNPS,,67.14092,2632420608.0,0.40368062140337563,2632420608.0,21.69116964349295,67.14092,0.5459198888026188,0.13629635182091235,0.8637036481790876,0.3972728369850735,0.5966609010702958,174
ECL,,35.444595,2128974976.0,0.27642868387117636,2128974976.0,21.478906469383325,35.444595,0.5190317218086091,0.0665072414905288,0.9334927585094712,0.3611779260104317,0.5960138940794145,175
AME,,30.20418,1420693376.0,0.46931746930734014,1420693376.0,21.074410883044997,30.20418,0.46779275904727935,0.054968872275422735,0.9450311277245773,0.41589067674213187,0.5953936449589246,176
LDOS,,17.70066,809000000.0,0.7031335578296848,809000000.0,20.51130947625886,17.70066,0.3964626061663665,0.02743856594501512,0.9725614340549849,0.4822124244759727,0.5950172000258338,177
AMT,,36.13271,4460037632.0,-0.1721421402193371,4460037632.0,22.218423040835162,36.13271,0.6127090407851216,0.06802233617910838,0.9319776638208916,0.23394116816325297,0.5948592659092921,178
BLDR,,18.810606,969905152.0,0.59696888856339,969905152.0,20.692708844268516,18.810606,0.41944113986685866,0.02988245001847688,0.9701175499815231,0.45209890039034084,0.5944413910583026,179
ABNB,,30.834953,3383124992.0,-0.05898900954887735,3383124992.0,21.942065673446425,30.834953,0.5777018235627148,0.05635771109160811,0.9436422889083919,0.2660369637735853,0.593984505229679,180
CMCSA,,5.238806,3575500032.0,-0.3015218753959156,3575500032.0,21.997370872682204,5.238806,0.5847075391746023,0.0,1.0,0.1972427090773969,0.5930558283930599,181
CTRA,,11.138757,1287250048.0,0.35148044169805476,1287250048.0,20.975774034956167,11.138757,0.4552980620547361,0.012990538533500545,0.9870094614664995,0.38246629748663086,0.5929619525078336,182
MNST,,39.832294,1438209536.0,0.5016829892530063,1438209536.0,21.086664799816354,39.832294,0.46934500833338855,0.07616809679812403,0.923831903201876,0.42507113075911857,0.5924089135216538,183
FTNT,,33.5498,1903687552.0,0.28380787399930374,1903687552.0,21.36705865953453,33.5498,0.504863543076035,0.06233527337408441,0.9376647266259156,0.3632710274272358,0.5922261434463595,184
KMB,,17.02459,1951374976.0,0.13494847608287067,1951374976.0,21.391800077454544,17.02459,0.5079976306514822,0.02594999199137657,0.9740500080086234,0.3210471774825319,0.5917282079079395,185
TEL,,44.479424,1495124992.0,0.4998835145484179,1495124992.0,21.12547564765202,44.479424,0.47426132300814006,0.08640016844332692,0.9135998315566731,0.4245607111889112,0.5911526920269313,186
AJG,,45.26435,984899968.0,0.7514763126697562,984899968.0,20.708050639664652,45.26435,0.4213845422414325,0.08812842202525437,0.9118715779747456,0.4959248084762538,0.5908927328318728,187
EBAY,,20.246666,1521624960.0,0.2889837664546248,1521624960.0,21.14304465406354,20.246666,0.4764868544989101,0.03304437335757221,0.9669556266424277,0.36473916520974986,0.5901031793552173,188
HAL,,10.568074,1702749952.0,0.14424094173543067,1702749952.0,21.255510400483292,10.568074,0.49073330955888406,0.011734006148415703,0.9882659938515843,0.3236829779816732,0.5898780153735309,189
MCO,,40.80985,2095250048.0,0.2526150529095183,2095250048.0,21.46293873832952,40.80985,0.5170090298325227,0.07832048397670478,0.9216795160232952,0.3544232085089672,0.5896344292926878,190
SYY,,22.088472,1693874944.0,0.2093578008865267,1693874944.0,21.250284608137225,22.088472,0.49007133897511945,0.0370996700565164,0.9629003299434836,0.3421533233421308,0.5875446315757321,191
WSM,,22.07684,808696512.0,0.6491335953977915,808696512.0,20.510934266198216,22.07684,0.39641507691024047,0.037074058666824915,0.9629259413331751,0.46689537803713166,0.5875124265751882,192
AIZ,,15.19942,1122649984.0,0.3958191048684529,1122649984.0,20.83895778558124,15.19942,0.4379670380741601,0.021931324511733234,0.9780686754882668,0.395042924066208,0.5871202950960065,193
PSA,,30.392157,2450291712.0,0.04696928139978857,2450291712.0,21.619472920945803,30.392157,0.5368377978706549,0.055382760875838544,0.9446172391241614,0.29609194881339684,0.5869478755295294,194
VICI,,12.199234,1107510016.0,0.3714370231961836,1107510016.0,20.82538010453792,12.199234,0.43624710263639255,0.015325501541225705,0.9846744984587743,0.3881269659723337,0.5863392803838894,195
DAL,,8.686046,944374976.0,0.43567806390847064,944374976.0,20.666033866636546,8.686046,0.41606212107973994,0.007590148469745665,0.9924098515302543,0.40634888612849324,0.5860524697295202,196
SNA,,17.9574,653512512.0,0.725421649945299,653512512.0,20.297872238511648,17.9574,0.36942571615772474,0.028003857226771685,0.9719961427732283,0.48853442409585385,0.5859294565238145,197
GM,,9.00458,1409874944.0,0.19717025894183057,1409874944.0,21.066766845913804,9.00458,0.46682446038806025,0.00829149805743378,0.9917085019425662,0.3386963367529701,0.585851235763885,198
DRI,,19.79957,1013212480.0,0.4702068317093461,1013212480.0,20.73639179441308,19.79957,0.42497462189078916,0.032059955382545975,0.967940044617454,0.41614294368082955,0.5852147452458007,199
CHTR,,7.189211,3736000000.0,-0.40594122961032464,3736000000.0,22.041281357580672,7.189211,0.5902698438734295,0.0042944104634821765,0.9957055895365178,0.16762424221951522,0.5851068870761817,200
GEHC,,15.35041,1583000064.0,0.16733624256043983,1583000064.0,21.182587658906563,15.35041,0.481495914229238,0.02226377496991047,0.9777362250300895,0.33023394171061715,0.5849894157139072,201
DLR,,45.28421,1932879232.0,0.2767154320385991,1932879232.0,21.38227655875941,45.28421,0.5067912510610543,0.08817214986219325,0.9118278501378068,0.3612592619002892,0.5846426340358505,202
RL,,24.936155,619862528.0,0.795054668803309,619862528.0,20.2450082839989,24.936155,0.36272924210910623,0.04336971123867104,0.9566302887613289,0.5082857745689219,0.5845665158427177,203
DLTR,,18.46124,2023337472.0,0.03506244015389578,2023337472.0,21.42801419931137,18.46124,0.5125850083730876,0.029113214395114086,0.970886785604886,0.2927145827544247,0.5841144138570282,204
FICO,,57.79382,638329984.0,1.010195286528923,638329984.0,20.274365925466345,57.79382,0.3664480839178095,0.11571586518187366,0.8842841348181263,0.5693102398496216,0.5826575459674481,205
LYV,,69.37289,1802233600.0,0.48050672921055243,1802233600.0,21.312292622025986,69.37289,0.497926125088639,0.14121071336232469,0.8587892866376753,0.41906450142339763,0.5825265864537775,206
GLW,,84.6383,1089624960.0,0.8963651000991197,1089624960.0,20.809099401503882,84.6383,0.43418476533367695,0.17482216146328086,0.8251778385367191,0.5370223979110972,0.5823339770678156,207
GPN,,14.744464,3003546368.0,-0.25707501345602046,3003546368.0,21.823059550457277,14.744464,0.562626874638276,0.020929600353507636,0.9790703996464923,0.20985002615197396,0.5817268775948502,208
EA,,43.2725,1755000064.0,0.280003517065392,1755000064.0,21.285734730901275,43.2725,0.4945619380855692,0.0837427577751694,0.9162572422248306,0.36219192460563393,0.581359525283367,209
ROST,,23.203173,1208986752.0,0.3392457443751509,1208986752.0,20.913048451529793,23.203173,0.4473523787347742,0.03955402371027244,0.9604459762897276,0.3789959353119083,0.5807735249744005,210
SHW,,34.370663,1781549952.0,0.18898202533093172,1781549952.0,21.300749582471113,34.370663,0.4964639252677243,0.06414265320354823,0.9358573467964517,0.3363737507950929,0.5802548993845531,211
HST,,18.531916,1295500032.0,0.24597823110746247,1295500032.0,20.98216258343923,18.531916,0.45610732328991016,0.029268829128421815,0.9707311708715782,0.35254067927801425,0.5794244843608418,212
BDX,,34.25641,3369374976.0,-0.2013411294937902,3369374976.0,21.937993097344016,34.25641,0.5771859351765323,0.06389109043649,0.93610890956351,0.22565889805523026,0.579404716356235,213
BRO,,26.43516,1000625024.0,0.4569826637095674,1000625024.0,20.72389066669964,26.43516,0.42339105747372796,0.046670227160652424,0.9533297728393476,0.4123919189347825,0.5790729305217301,214
GRMN,,28.99137,765877504.0,0.6333617973199916,765877504.0,20.456532799773473,28.99137,0.3895238405001412,0.052298501786106,0.947701498213894,0.4624217200436401,0.5788465016773168,215
ADM,,26.80435,1695874944.0,0.1385395676087417,1695874944.0,21.25146463633811,26.80435,0.49022081754320423,0.04748311135599287,0.9525168886440072,0.3220657877405903,0.578463129932661,216
OTIS,,23.587303,1437250048.0,0.21038497826392286,1437250048.0,21.08599743656056,23.587303,0.4692604709436943,0.04039980286451856,0.9596001971354814,0.34244468138909884,0.5783176519348517,217
NXPI,,26.736277,1407874944.0,0.24686341070537768,1407874944.0,21.065347273266166,26.736277,0.46664463783254667,0.047333227919742135,0.9526667720802579,0.352791759767655,0.5782954146873925,218
VMC,,41.30236,1071025024.0,0.5205278586561891,1071025024.0,20.791881994152114,41.30236,0.4320037722055936,0.07940489470030813,0.9205951052996919,0.4304164629923863,0.5781049793698609,219
ROP,,35.4617,2110612480.0,0.07122372677282218,2110612480.0,21.470244017668097,35.4617,0.5179344167801999,0.06654490335612998,0.93345509664387,0.3029717029724047,0.5781018065969624,220
NOW,,120.44486,3972624896.0,0.3490064116131572,3972624896.0,22.102692896283674,120.44486,0.5980490722531605,0.253661205623495,0.746338794376505,0.381764540818758,0.5776506294598431,221
DVA,,12.823647,1096789760.0,0.2796156668104093,1096789760.0,20.815653350829635,12.823647,0.43501497850975096,0.016700336880929145,0.9832996631190709,0.36208191118896943,0.5776204636963125,222
YUM,,28.729782,1333624960.0,0.28515387063467074,1333624960.0,21.011166606232297,28.729782,0.4597813709038184,0.051722536156238674,0.9482774638437613,0.3636528183034136,0.5774916330056798,223
PAYX,,28.38428,1509437440.0,0.20695238400125754,1509437440.0,21.135002862728015,28.38428,0.4754681708329016,0.050961808305379996,0.94903819169462,0.3414710287538168,0.5773400344676918,224
GIS,,9.517959,2124150016.0,-0.14406853578131712,2124150016.0,21.476637567304653,9.517959,0.5187443115301174,0.0094218582386946,0.9905781417613054,0.2419042237565812,0.577242434267413,225
CPAY,,20.539455,1213965440.0,0.24993355336635376,1213965440.0,20.917158062127452,20.539455,0.44787295841843205,0.033689037488966705,0.9663109625110333,0.35366260329409904,0.5751412531089125,226
CDNS,,100.9054,1514491648.0,0.7363154828314683,1514491648.0,21.13834567438533,100.9054,0.4758916172382823,0.2106391350920969,0.7893608649079031,0.491624451138463,0.5746522417092228,227
BR,,34.008453,1036300032.0,0.4346775031602344,1036300032.0,20.758922545998505,34.008453,0.42782867612638903,0.06334513760346627,0.9366548623965337,0.40606507786723844,0.5739474525296873,228
NSC,,19.15665,1454625024.0,0.11379475520296767,1454625024.0,21.098013989579076,19.15665,0.47078265247899603,0.03064437124736279,0.9693556287526373,0.31504694136236033,0.5736338320260976,229
CTSH,,13.5780945,1835124992.0,-0.06962025363586434,1835124992.0,21.330378432209443,13.5780945,0.5002171220384142,0.018361482765064992,0.981638517234935,0.2630214198352277,0.5734848299364145,230
GEN,,30.197918,1315374976.0,0.25692358540707144,1315374976.0,20.997387615539743,30.197918,0.45803593482285715,0.054955084575779675,0.9450449154242203,0.35564532032860985,0.5734214446549919,231
HUBB,,28.646334,476600000.0,0.8485192918075849,476600000.0,19.982188124727113,28.646334,0.3294368334681128,0.0515387999761342,0.9484612000238658,0.523450972404466,0.5733483851157446,232
UHS,,9.938883,742977728.0,0.42874138679675805,742977728.0,20.426176627804796,9.938883,0.3856785111130893,0.010348650586914985,0.989651349413085,0.4043813031772022,0.5724812002223219,233
FFIV,,28.985008,857785280.0,0.48131799324677854,857785280.0,20.56986437088841,28.985008,0.4038799727996521,0.052284493906015105,0.9477155060939849,0.4192946158226939,0.5716550256948645,234
DECK,,17.479261,718363648.0,0.49616446114333085,718363648.0,20.392486473727722,17.479261,0.3814108537925102,0.026951088635325856,0.9730489113646742,0.4235058046454836,0.5715307563200515,235
IQV,,27.094067,2451624960.0,-0.16723592072221447,2451624960.0,21.620016891038134,27.094067,0.5369067045886652,0.04812101154403005,0.95187898845597,0.2353328134254391,0.5709262223998889,236
DGX,,21.988024,924499968.0,0.3616606207452492,924499968.0,20.644763575259816,21.988024,0.413367734034282,0.03687850320028097,0.963121496799719,0.3853538971848391,0.5698897118090802,237
DHR,,40.95127,3883249920.0,-0.34881910273920197,3883249920.0,22.079938248488507,40.95127,0.5951666562506073,0.07863186316602476,0.9213681368339752,0.1838268881208686,0.5696251699866961,238
ISRG,,61.35944,1824712448.0,0.2579178602406503,1824712448.0,21.32468824937486,61.35944,0.4994963253815069,0.12356666326575946,0.8764333367342405,0.35592734559516637,0.5695067348514249,239
O,,57.436893,2443675392.0,0.05153245019338638,2443675392.0,21.616769051513238,57.436893,0.5364952886570913,0.1149299817148505,0.8850700182851495,0.2973862880160947,0.5693350073532097,240
FAST,,45.750004,657049984.0,0.7418611321463966,657049984.0,20.303270654224608,45.750004,0.37010955358643577,0.08919773717735455,0.9108022628226454,0.4931974701604191,0.5692437413294936,241
ULTA,,20.002684,845920768.0,0.38261381426562496,845920768.0,20.555936259520415,20.002684,0.4021156470472236,0.03250717269734968,0.9674928273026503,0.3912972538788072,0.5684832831733267,242
J,,38.347042,1106516736.0,0.35987400059787594,1106516736.0,20.824482843414184,38.347042,0.43613344322734315,0.07289786229313261,0.9271021377068673,0.3848471237995725,0.5680381557428692,243
AMD,,94.245514,2332999936.0,0.3488797238802503,2332999936.0,21.570420802981847,94.245514,0.5306241833576469,0.19597536827238587,0.8040246317276141,0.38172860594397706,0.5679756446445361,244
ADSK,,67.08316,2376999936.0,0.11764187530001516,2376999936.0,21.58910499882047,67.08316,0.5329909800474874,0.13616917559424624,0.8638308244057538,0.3161381739212088,0.5671870915170837,245
HII,,20.578161,750875008.0,0.42347835473994744,750875008.0,20.436749763120616,20.578161,0.38701784955092494,0.03377426053310346,0.9662257394668965,0.4028884483159613,0.5655413961552272,246
CSX,,20.23313,1478000000.0,0.0005627784613882949,1478000000.0,21.11395566014901,20.23313,0.472802043276509,0.03301456973215405,0.966985430267846,0.282928781126601,0.5640950807289377,247
PNR,,30.136612,741350016.0,0.47798279493514784,741350016.0,20.42398342935945,30.136612,0.3854006904958444,0.05482010075043353,0.9451798992495665,0.41834858947153813,0.5632188228146691,248
LII,,23.091143,485300000.0,0.6710188621218731,485300000.0,20.000277816436025,23.091143,0.331728322105177,0.03930735555456944,0.9606926444454306,0.4731031165547643,0.5628300571421292,249
LVS,,27.20707,832249984.0,0.3760084385298361,832249984.0,20.53964341639598,27.20707,0.40005177191403263,0.04836982205549043,0.9516301779445095,0.38942364429956583,0.5623368554388356,250
PKG,,21.106892,521162496.0,0.6032420770885115,521162496.0,20.071572445522463,21.106892,0.3407594783605813,0.034938422816715005,0.965061577183285,0.45387828533121144,0.5619857500985814,251
PTC,,48.573116,863937728.0,0.5106357988647856,863937728.0,20.577011251254287,48.573116,0.4047852947593843,0.0954136778216731,0.9045863221783269,0.4276105880921617,0.5615731909849003,252
HSY,,25.256306,1026448384.0,0.2237533592100333,1026448384.0,20.749370510645658,25.256306,0.42661868422469723,0.04407462114420054,0.9559253788557994,0.34623661202279044,0.5612960709534558,253
RMD,,28.726603,1207525632.0,0.1520851278665649,1207525632.0,20.911839171423036,28.726603,0.4471991947188025,0.05171553661980218,0.9482844633801978,0.3259079751452737,0.5611374094451624,254
STX,,32.67799,430375008.0,0.7906028227516009,430375008.0,19.880167500534956,32.67799,0.31651350095121056,0.06041571821186509,0.9395842817881349,0.507023011973511,0.5605875885089779,255
TSCO,,29.389162,731744896.0,0.4486888342555873,731744896.0,20.410942509818753,29.389162,0.3837487486371752,0.053174361993134536,0.9468256380068655,0.41003938079991503,0.5605590050969043,256
K,,20.256544,605750016.0,0.4857843313714817,605750016.0,20.221977945725293,20.256544,0.3598119033666381,0.03306612278220877,0.9669338772177912,0.4205614890830952,0.5601733712369211,257
IR,,63.26357,1128787456.0,0.44496205206714956,1128787456.0,20.844409846641,63.26357,0.43865767095879155,0.12775918522700871,0.8722408147729913,0.40898228199323083,0.5598299974133834,258
NKE,,32.819443,3720124928.0,-0.504951244811762,3720124928.0,22.037023087732084,32.819443,0.5897304329686662,0.06072717006073285,0.9392728299392672,0.13954013007474322,0.5595360611916695,259
ROK,,40.823944,1186137472.0,0.22040498632710342,1186137472.0,20.89396804395799,40.823944,0.44493539242871133,0.07835151620902182,0.9216484837909782,0.3452868487149533,0.558054756723264,260
UPS,,12.508928,4042374912.0,-0.7308815278767498,4042374912.0,22.120098205955962,12.508928,0.6002538676681637,0.016007387177325718,0.9839926128226743,0.07545518479331793,0.5579358863520631,261
BEN,,47.882355,1699887488.0,0.05937954718073722,1699887488.0,21.253827902877216,47.882355,0.49052018131942865,0.09389275715844396,0.9061072428415561,0.2996121108417482,0.5579238786327627,262
ZTS,,25.108435,2286249984.0,-0.306409787919702,2286249984.0,21.550178751108387,25.108435,0.5280600472404988,0.043749038114191105,0.9562509618858089,0.195856256573652,0.5568561844340378,263
SBUX,,36.60606,1653387520.0,-0.02663676895647206,1653387520.0,21.226092063276443,36.60606,0.48700677919476487,0.06906456032890766,0.9309354396710924,0.2752136511125704,0.5566474389130047,264
LH,,30.570011,1032112512.0,0.20379138745321948,1032112512.0,20.75487352228788,30.570011,0.42731577120941194,0.0557743606095206,0.9442256393904794,0.3405744145944944,0.556366324679257,265
MLM,,34.25083,639500032.0,0.5146539010698374,639500032.0,20.276197230585986,34.25083,0.36668006215935056,0.06387880436750112,0.9361211956324988,0.42875031959009396,0.556133479430518,266
CMG,,34.79646,1128346880.0,0.17701467682111188,1128346880.0,20.844019461365143,34.79646,0.4386082194016231,0.06508017494499134,0.9349198250550087,0.3329792218987831,0.5558130018467867,267
TKO,,82.761314,441073504.0,1.1081883402614365,441073504.0,19.90472209752642,82.761314,0.3196239232236869,0.17068940528279036,0.8293105947172097,0.5971058916817468,0.5557745152091618,268
KMI,,22.475409,292624992.0,0.8742689942651343,292624992.0,19.494402459853948,22.475409,0.2676472061839193,0.03795162967593309,0.9620483703240669,0.5307548550474598,0.5548998500850256,269
IVZ,,24.182795,934812480.0,0.17887662217327102,934812480.0,20.65585651205889,24.182795,0.41477291766238245,0.041710959816905334,0.9582890401830947,0.33350736121853863,0.5534480874854429,270
EQIX,,77.49755,2248000000.0,0.06108796757270751,2248000000.0,21.533306769422694,77.49755,0.525922810468328,0.15909962613492068,0.8409003738650793,0.3000967029285274,0.5526682472254132,271
MPWR,,23.982204,510800512.0,0.5184693720959271,510800512.0,20.051489686429125,23.982204,0.3382155204532937,0.04126929765480036,0.9587307023451996,0.42983257491511156,0.5518551913594109,272
CBRE,,46.106743,725875008.0,0.45428743162655466,725875008.0,20.402888394055317,46.106743,0.382728503789972,0.0899832067051358,0.9100167932948642,0.4116274184958974,0.5495846650532173,273
TAP,,9.185404,661387520.0,0.22255832902792624,661387520.0,20.3098504907803,9.185404,0.370943045994362,0.008689637150416365,0.9913103628495836,0.3458976426611314,0.5495396200509592,274
CHRW,,30.925001,576097024.0,0.46645013926136,576097024.0,20.171786650655257,30.925001,0.35345398504590414,0.05655597918126931,0.9434440208187307,0.41507736085278935,0.5489380085198177,275
INCY,,20.456264,648872128.0,0.3022645363084515,648872128.0,20.290746227520874,20.456264,0.36852303779948004,0.033505867172613155,0.9664941328273868,0.36850624502672535,0.5479093284760257,276
CPRT,,28.836477,833861248.0,0.21689376585797923,833861248.0,20.541577578376796,28.836477,0.40029677941734454,0.05195745768504998,0.94804254231495,0.34429089381868067,0.547818742607027,277
ALLE,,24.941586,548974976.0,0.42622603025025874,548974976.0,20.123563419200067,24.941586,0.34734536867475607,0.04338166923879264,0.9566183307612074,0.4036678242913314,0.547023993985664,278
BIIB,,13.636364,2272062464.0,-0.5076906177009424,2272062464.0,21.543953830825266,13.636364,0.5272715133989644,0.0184897808111128,0.9815102191888871,0.1387631091312602,0.5469906038556299,279
AVB,,23.70516,1311696000.0,-0.10617321320251412,1311696000.0,20.99458679406532,23.70516,0.4576811443329825,0.04065930093491656,0.9593406990650835,0.25265320189682455,0.5466706280217655,280
FTV,,21.905405,1288925056.0,-0.11377227782638542,1288925056.0,20.977074418794313,21.905405,0.45546278651974537,0.036696592316089,0.963303407683911,0.25049773325400115,0.5463254568892718,281
VRSN,,33.684963,753862528.0,0.2947640822568085,753862528.0,20.440720587068334,33.684963,0.38752084861262237,0.06263287587278374,0.9373671241272162,0.36637874719436475,0.5461321008415232,282
IT,,15.79729,1142550784.0,-0.10152906600955469,1142550784.0,20.85652913051059,15.79729,0.44019286579369526,0.023247717355169385,0.9767522826448306,0.25397051055816094,0.5452939842783755,283
MAS,,19.161802,689750016.0,0.22448887912373594,689750016.0,20.35183979570828,19.161802,0.3762619876694867,0.030655714944034955,0.969344285055965,0.3464452416619144,0.5452416530831585,284
XYL,,37.208336,929124992.0,0.18573345951491732,929124992.0,20.64975383347576,37.208336,0.4139998686323646,0.07039065432287518,0.9296093456771248,0.33545229768248597,0.545118440460829,285
CNC,,7.7111654,1612125056.0,-0.37312483204845315,1612125056.0,21.200819056805887,7.7111654,0.4838053533173301,0.00544365199886614,0.9945563480011339,0.17693258731409958,0.5449688219215021,286
ON,,48.638096,1002724992.0,0.22652773808665536,1002724992.0,20.72598712388412,48.638096,0.42365662351507544,0.09555675107667247,0.9044432489233275,0.3470235623867977,0.5449026927990677,287
TGT,,10.271562,2594874880.0,-0.6388368864284922,2594874880.0,21.676804136987606,10.271562,0.5441001565787438,0.011081144698948527,0.9889188553010515,0.1015635742072473,0.5447847914839872,288
ROL,,54.960396,585044864.0,0.5934264974176147,585044864.0,20.18719909456312,54.960396,0.35540633673064054,0.10947721952977499,0.890522780470225,0.45109410395640237,0.5446476000202445,289
KIM,,26.756098,794424640.0,0.1912373321455531,794424640.0,20.493128688592826,26.756098,0.3941595780650603,0.04737686988630635,0.9526231301136936,0.33701346678113564,0.5445548102944728,290
KVUE,,24.453333,1916499968.0,-0.35445241889725687,1916499968.0,21.373766426609563,24.453333,0.5057132409194175,0.04230663159685337,0.9576933684031467,0.18222900246851417,0.5442620076292654,291
VRSK,,37.747288,846062528.0,0.21672471661975357,846062528.0,20.556103826186707,37.747288,0.40213687334106746,0.07157732125005935,0.9284226787499407,0.3442429431365738,0.5426544359023813,292
EQR,,24.54717,1405341184.0,-0.2004448165848223,1405341184.0,21.06354594655109,24.54717,0.46641645706718843,0.042513242323682816,0.9574867576763172,0.2259131364997053,0.5415865510796821,293
TSN,,24.35909,1496125056.0,-0.2406549520521602,1496125056.0,21.12614430725623,24.35909,0.47434602461111725,0.04209912693740574,0.9579008730625943,0.2145075635228334,0.5414609408200752,294
TDY,,31.152065,673849984.0,0.28001551129593927,673849984.0,20.328518069919294,31.152065,0.3733077377849595,0.057055929713328096,0.9429440702866719,0.3621953267595988,0.540864914227865,295
DOV,,22.136951,800307520.0,0.10199656041000124,800307520.0,20.50050661301897,22.136951,0.39509416723659935,0.0372064113358195,0.9627935886641805,0.31170039278343714,0.5403858613289251,296
STE,,38.039757,910075776.0,0.14242494033864764,910075776.0,20.629038425436867,38.039757,0.41137577072637965,0.07222128080402078,0.9277787191959792,0.32316787062835595,0.5398342852378524,297
